,0,1,2,3
202007010203,三連複,1 - 6 - 8,1610,4
202007010203,三連単,1 → 6 → 8,4020,8
202005030406,単勝,2,700,5
202005030406,複勝,2br3br5,220br370br380,3br7br8
202005030406,枠連,1 - 2,1750,8
202005030406,馬連,2 - 3,4620,23
202005030406,ワイド,2 - 3br2 - 5br3 - 5,"1,290br1,350br2,310",17br18br31
202005030406,馬単,2 → 3,8880,43
202005030406,三連複,2 - 3 - 5,14330,57
202005030406,三連単,2 → 3 → 5,76890,308
202006040604,単勝,13,400,3
202006040604,複勝,13br12br1,190br590br420,3br8br6
202006040604,枠連,7 - 7,7120,24
202006040604,馬連,12 - 13,5110,18
202006040604,ワイド,12 - 13br1 - 13br1 - 12,"1,780br1,800br8,050",17br18br58
202006040604,馬単,13 → 12,7350,27
202006040604,三連複,1 - 12 - 13,33290,95
202006040604,三連単,13 → 12 → 1,179290,482
202109010410,単勝,9,520,2
202109010410,複勝,9br10br1,220br220br150,4br5br1
202109010410,枠連,7 - 7,2010,11
202109010410,馬連,9 - 10,1700,6
202109010410,ワイド,9 - 10br1 - 9br1 - 10,600br450br510,6br2br4
202109010410,馬単,9 → 10,3260,10
202109010410,三連複,1 - 9 - 10,2050,2
202109010410,三連単,9 → 10 → 1,12780,23
202006050301,単勝,7,170,1
202006050301,複勝,7br14br8,"110br240br1,140",1br4br10
202006050301,枠連,4 - 7,510,3
202006050301,馬連,7 - 14,760,3
202006050301,ワイド,7 - 14br7 - 8br8 - 14,"430br1,830br6,280",4br18br37
202006050301,馬単,7 → 14,1130,4
202006050301,三連複,7 - 8 - 14,10950,30
202006050301,三連単,7 → 14 → 8,26270,77
202109021105,単勝,4,220,1
202109021105,複勝,4br11br15,110br160br130,1br3br2
202109021105,枠連,3 - 6,670,2
202109021105,馬連,4 - 11,860,2
202109021105,ワイド,4 - 11br4 - 15br11 - 15,290br230br380,2br1br4
202109021105,馬単,4 → 11,1320,3
202109021105,三連複,4 - 11 - 15,1090,2
202109021105,三連単,4 → 11 → 15,4360,4
202006050312,単勝,12,190,1
202006050312,複勝,12br4br10,110br150br140,1br4br2
202006050312,枠連,4 - 8,580,3
202006050312,馬連,4 - 12,880,3
202006050312,ワイド,4 - 12br10 - 12br4 - 10,300br210br460,3br2br5
202006050312,馬単,12 → 4,1120,4
202006050312,三連複,4 - 10 - 12,840,2
202006050312,三連単,12 → 4 → 10,3790,8
202008020101,単勝,5,260,2
202008020101,複勝,5br7br1,110br110br110,1br3br2
202008020101,枠連,5 - 7,430,2
202008020101,馬連,5 - 7,410,2
202008020101,ワイド,5 - 7br1 - 5br1 - 7,170br130br200,2br1br3
202008020101,馬単,5 → 7,810,4
202008020101,三連複,1 - 5 - 7,330,1
202008020101,三連単,5 → 7 → 1,1860,3
202007010303,単勝,4,130,1
202007010303,複勝,4br1br2,110br300br200,1br5br3
202007010303,枠連,1 - 3,1020,4
202007010303,馬連,1 - 4,940,3
202007010303,ワイド,1 - 4br2 - 4br1 - 2,"450br370br1,550",4br2br16
202007010303,馬単,4 → 1,1150,4
202007010303,三連複,1 - 2 - 4,2960,9
202007010303,三連単,4 → 1 → 2,8200,20
202005030604,単勝,16,860,4
202005030604,複勝,16br5br3,180br130br150,4br1br2
202005030604,枠連,3 - 8,440,2
202005030604,馬連,5 - 16,960,3
202005030604,ワイド,5 - 16br3 - 16br3 - 5,420br440br300,5br6br1
202005030604,馬単,16 → 5,2700,11
202005030604,三連複,3 - 5 - 16,1370,3
202005030604,三連単,16 → 5 → 3,11060,31
202009050909,単勝,1,2250,8
202009050909,複勝,1br3br4,500br170br140,8br4br1
202009050909,枠連,1 - 3,8460,20
202009050909,馬連,1 - 3,6510,23
202009050909,ワイド,1 - 3br1 - 4br3 - 4,"1,550br1,080br320",21br17br1
202009050909,馬単,1 → 3,13980,51
202009050909,三連複,1 - 3 - 4,5130,20
202009050909,三連単,1 → 3 → 4,63130,230
202006040711,単勝,4,910,5
202006040711,複勝,4br8br7,190br150br160,5br2br3
202006040711,枠連,4 - 8,1910,9
202006040711,馬連,4 - 8,1850,9
202006040711,ワイド,4 - 8br4 - 7br7 - 8,580br570br350,9br8br4
202006040711,馬単,4 → 8,4540,21
202006040711,三連複,4 - 7 - 8,2830,11
202006040711,三連単,4 → 8 → 7,21480,88
202105010603,単勝,5,840,4
202105010603,複勝,5br3br9,280br590br160,5br11br1
202105010603,枠連,2 - 3,5210,21
202105010603,馬連,3 - 5,10820,35
202105010603,ワイド,3 - 5br5 - 9br3 - 9,"3,430br620br1,830",40br4br25
202105010603,馬単,5 → 3,18970,64
202105010603,三連複,3 - 5 - 9,11320,40
202105010603,三連単,5 → 3 → 9,84230,290
202106010207,単勝,16,360,1
202106010207,複勝,16br9br14,150br140br240,2br1br4
202106010207,枠連,5 - 8,670,1
202106010207,馬連,9 - 16,850,1
202106010207,ワイド,9 - 16br14 - 16br9 - 14,380br770br660,1br7br5
202106010207,馬単,16 → 9,1540,1
202106010207,三連複,9 - 14 - 16,2650,2
202106010207,三連単,16 → 9 → 14,9990,5
202106010210,単勝,16,270,1
202106010210,複勝,16br5br2,130br410br670,1br8br9
202106010210,枠連,3 - 8,710,2
202106010210,馬連,5 - 16,1870,7
202106010210,ワイド,5 - 16br2 - 16br2 - 5,"720br1,430br4,970",7br14br45
202106010210,馬単,16 → 5,2660,8
202106010210,三連複,2 - 5 - 16,16240,46
202106010210,三連単,16 → 5 → 2,60170,179
202005030411,単勝,6,2210,9
202005030411,複勝,6br1br18,"660br320br3,310",10br4br18
202005030411,枠連,1 - 3,1600,8
202005030411,馬連,1 - 6,12210,41
202005030411,ワイド,1 - 6br6 - 18br1 - 18,"3,120br49,830br25,910",36br140br119
202005030411,馬単,6 → 1,30810,98
202005030411,三連複,1 - 6 - 18,739440,613
202005030411,三連単,6 → 1 → 18,4219320,3414
202005010803,単勝,4,1040,5
202005010803,複勝,4br12br16,350br310br290,6br5br4
202005010803,枠連,2 - 6,4590,17
202005010803,馬連,4 - 12,6430,21
202005010803,ワイド,4 - 12br4 - 16br12 - 16,"2,080br2,190br1,540",20br24br15
202005010803,馬単,4 → 12,11370,37
202005010803,三連複,4 - 12 - 16,21230,72
202005010803,三連単,4 → 12 → 16,133360,414
202105030301,単勝,5,260,1
202105030301,複勝,5br3br2,120br120br260,1br2br6
202105030301,枠連,3 - 4,380,1
202105030301,馬連,3 - 5,360,1
202105030301,ワイド,3 - 5br2 - 5br2 - 3,180br430br620,1br4br9
202105030301,馬単,5 → 3,720,2
202105030301,三連複,2 - 3 - 5,1340,4
202105030301,三連単,5 → 3 → 2,4780,11
202002020605,単勝,9,630,3
202002020605,複勝,9br1br4,170br120br120,5br2br1
202002020605,枠連,1 - 8,900,4
202002020605,馬連,1 - 9,860,3
202002020605,ワイド,1 - 9br4 - 9br1 - 4,300br340br180,3br4br1
202002020605,馬単,9 → 1,1890,7
202002020605,三連複,1 - 4 - 9,630,1
202002020605,三連単,9 → 1 → 4,4380,10
202105010409,単勝,1,2040,6
202105010409,複勝,1br8br2,280br130br130,6br1br2
202105010409,枠連,1 - 8,1350,6
202105010409,馬連,1 - 8,2550,11
202105010409,ワイド,1 - 8br1 - 2br2 - 8,770br610br210,12br10br1
202105010409,馬単,1 → 8,6680,26
202105010409,三連複,1 - 2 - 8,1700,6
202105010409,三連単,1 → 8 → 2,20410,88
202004030609,単勝,18,950,4
202004030609,複勝,18br10br17,"350br330br1,990",4br3br16
202004030609,枠連,5 - 8,2850,13
202004030609,馬連,10 - 18,5810,20
202004030609,ワイド,10 - 18br17 - 18br10 - 17,"2,220br9,980br12,700",24br96br110
202004030609,馬単,18 → 10,11040,34
202004030609,三連複,10 - 17 - 18,143220,362
202004030609,三連単,18 → 10 → 17,668580,1787
202009050205,単勝,2,140,1
202009050205,複勝,2br5br3,110br170br230,1br3br5
202009050205,枠連,2 - 5,660,3
202009050205,馬連,2 - 5,590,3
202009050205,ワイド,2 - 5br2 - 3br3 - 5,"280br420br1,370",3br4br15
202009050205,馬単,2 → 5,760,3
202009050205,三連複,2 - 3 - 5,2220,6
202009050205,三連単,2 → 5 → 3,5320,11
202003020104,単勝,2,250,1
202003020104,複勝,2br11br5,150br250br520,1br5br9
202003020104,枠連,2 - 7,690,2
202003020104,馬連,2 - 11,1730,5
202003020104,ワイド,2 - 11br2 - 5br5 - 11,"700br1,260br2,770",6br15br33
202003020104,馬単,2 → 11,2350,6
202003020104,三連複,2 - 5 - 11,9650,33
202003020104,三連単,2 → 11 → 5,29350,86
202009030808,単勝,4,550,3
202009030808,複勝,4br1br6,150br110br190,3br1br5
202009030808,枠連,1 - 4,640,2
202009030808,馬連,1 - 4,580,2
202009030808,ワイド,1 - 4br4 - 6br1 - 6,280br520br340,2br9br4
202009030808,馬単,4 → 1,1450,7
202009030808,三連複,1 - 4 - 6,1380,6
202009030808,三連単,4 → 1 → 6,7300,27
202105030807,単勝,14,360,2
202105030807,複勝,14br12br4,170br160br410,3br1br7
202105030807,枠連,7 - 8,630,2
202105030807,馬連,12 - 14,730,1
202105030807,ワイド,12 - 14br4 - 14br4 - 12,"360br1,720br1,370",1br21br16
202105030807,馬単,14 → 12,1620,2
202105030807,三連複,4 - 12 - 14,6020,16
202105030807,三連単,14 → 12 → 4,25920,68
202107010601,単勝,12,500,2
202107010601,複勝,12br1br4,"150br1,430br110",2br12br1
202107010601,枠連,1 - 6,16260,24
202107010601,馬連,1 - 12,29230,48
202107010601,ワイド,1 - 12br4 - 12br1 - 4,"5,120br230br2,630",49br1br29
202107010601,馬単,12 → 1,40180,65
202107010601,三連複,1 - 4 - 12,10630,33
202107010601,三連単,12 → 1 → 4,143960,316
202001010601,単勝,4,640,3
202001010601,複勝,4br2br1,150br100br350,3br1br6
202001010601,馬連,2 - 4,310,1
202001010601,ワイド,2 - 4br1 - 4br1 - 2,"180br1,210br600",2br14br7
202001010601,馬単,4 → 2,1150,5
202001010601,三連複,1 - 2 - 4,1830,5
202001010601,三連単,4 → 2 → 1,11120,37
202007030601,単勝,3,470,2
202007030601,複勝,3br16br4,150br170br120,2br4br1
202007030601,枠連,2 - 8,670,3
202007030601,馬連,3 - 16,2140,8
202007030601,ワイド,3 - 16br3 - 4br4 - 16,730br260br440,9br1br3
202007030601,馬単,3 → 16,3780,14
202007030601,三連複,3 - 4 - 16,1690,2
202007030601,三連単,3 → 16 → 4,11950,25
202006040709,単勝,3,210,1
202006040709,複勝,3br8br1,150br490br270,1br9br5
202006040709,枠連,3 - 7,1580,6
202006040709,馬連,3 - 8,3190,13
202006040709,ワイド,3 - 8br1 - 3br1 - 8,"1,110br440br2,400",14br4br31
202006040709,馬単,3 → 8,3910,14
202006040709,三連複,1 - 3 - 8,5500,23
202006040709,三連単,3 → 8 → 1,22910,77
202004020612,単勝,8,1010,5
202004020612,複勝,8br12br2,320br160br820,5br1br13
202004020612,枠連,4 - 6,1820,8
202004020612,馬連,8 - 12,1820,4
202004020612,ワイド,8 - 12br2 - 8br2 - 12,"770br5,170br2,250",4br58br26
202004020612,馬単,8 → 12,4480,13
202004020612,三連複,2 - 8 - 12,21590,65
202004020612,三連単,8 → 12 → 2,112490,336
202008010905,単勝,7,460,3
202008010905,複勝,7br2br9,"130br1,020br110",2br8br1
202008010905,枠連,2 - 7,11570,17
202008010905,馬連,2 - 7,23330,23
202008010905,ワイド,2 - 7br7 - 9br2 - 9,"3,650br200br2,050",24br1br18
202008010905,馬単,7 → 2,35100,40
202008010905,三連複,2 - 7 - 9,8130,22
202008010905,三連単,7 → 2 → 9,102590,172
202107020610,単勝,3,750,4
202107020610,複勝,3br13br12,210br190br280,4br3br5
202107020610,枠連,2 - 7,650,2
202107020610,馬連,3 - 13,2510,6
202107020610,ワイド,3 - 13br3 - 12br12 - 13,"830br1,040br1,150",6br11br15
202107020610,馬単,3 → 13,5190,20
202107020610,三連複,3 - 12 - 13,7580,24
202107020610,三連単,3 → 13 → 12,42110,140
202101010403,単勝,10,540,3
202101010403,複勝,10br5br8,190br430br180,4br8br3
202101010403,枠連,5 - 8,4270,14
202101010403,馬連,5 - 10,3890,17
202101010403,ワイド,5 - 10br8 - 10br5 - 8,"1,560br570br1,950",20br6br23
202101010403,馬単,10 → 5,4480,17
202101010403,三連複,5 - 8 - 10,7050,28
202101010403,三連単,10 → 5 → 8,39890,152
202009050908,単勝,5,2430,10
202009050908,複勝,5br10br3,520br330br230,10br5br4
202009050908,枠連,4 - 7,1300,6
202009050908,馬連,5 - 10,10110,41
202009050908,ワイド,5 - 10br3 - 5br3 - 10,"2,490br1,920br1,260",36br33br14
202009050908,馬単,5 → 10,22280,86
202009050908,三連複,3 - 5 - 10,18420,88
202009050908,三連単,5 → 10 → 3,173910,645
202101010512,単勝,11,390,1
202101010512,複勝,11br8br1,170br190br190,1br5br3
202101010512,枠連,6 - 8,620,1
202101010512,馬連,8 - 11,1550,5
202101010512,ワイド,8 - 11br1 - 11br1 - 8,530br590br900,3br5br15
202101010512,馬単,11 → 8,2680,6
202101010512,三連複,1 - 8 - 11,3350,10
202101010512,三連単,11 → 8 → 1,14340,25
202110020602,単勝,11,200,1
202110020602,複勝,11br14br15,120br590br280,1br8br4
202110020602,枠連,6 - 7,1300,6
202110020602,馬連,11 - 14,3320,11
202110020602,ワイド,11 - 14br11 - 15br14 - 15,"1,140br460br3,470",12br3br29
202110020602,馬単,11 → 14,4450,15
202110020602,三連複,11 - 14 - 15,7250,19
202110020602,三連単,11 → 14 → 15,27730,79
202009050803,単勝,1,180,1
202009050803,複勝,1br2br6,110br110br660,1br2br9
202009050803,枠連,1 - 2,220,1
202009050803,馬連,1 - 2,210,1
202009050803,ワイド,1 - 2br1 - 6br2 - 6,"160br1,720br2,150",1br19br24
202009050803,馬単,1 → 2,360,1
202009050803,三連複,1 - 2 - 6,3400,10
202009050803,三連単,1 → 2 → 6,8280,24
202003020103,単勝,1,240,2
202003020103,複勝,1br4br3,110br160br110,1br3br2
202003020103,枠連,1 - 3,650,3
202003020103,馬連,1 - 4,980,3
202003020103,ワイド,1 - 4br1 - 3br3 - 4,330br130br290,3br1br2
202003020103,馬単,1 → 4,1710,4
202003020103,三連複,1 - 3 - 4,510,1
202003020103,三連単,1 → 4 → 3,3300,8
202004030610,単勝,13,730,4
202004030610,複勝,13br17br18,290br440br300,4br8br5
202004030610,枠連,7 - 8,630,1
202004030610,馬連,13 - 17,5790,26
202004030610,ワイド,13 - 17br13 - 18br17 - 18,"1,910br1,620br1,880",25br17br23
202004030610,馬単,13 → 17,10750,44
202004030610,三連複,13 - 17 - 18,18410,58
202004030610,三連単,13 → 17 → 18,101830,304
202001010307,単勝,4,240,2
202001010307,複勝,4br8br5,110br110br110,1br2br3
202001010307,枠連,4 - 8,210,1
202001010307,馬連,4 - 8,250,1
202001010307,ワイド,4 - 8br4 - 5br5 - 8,120br140br150,1br2br3
202001010307,馬単,4 → 8,560,2
202001010307,三連複,4 - 5 - 8,210,1
202001010307,三連単,4 → 8 → 5,1060,3
202007030412,単勝,2,340,2
202007030412,複勝,2br4br6,160br190br180,2br4br3
202007030412,枠連,2 - 4,1300,6
202007030412,馬連,2 - 4,1140,4
202007030412,ワイド,2 - 4br2 - 6br4 - 6,430br540br490,4br6br5
202007030412,馬単,2 → 4,2330,6
202007030412,三連複,2 - 4 - 6,2080,6
202007030412,三連単,2 → 4 → 6,11570,26
202008040712,単勝,11,210,1
202008040712,複勝,11br8br6,120br140br150,1br2br3
202008040712,枠連,5 - 7,450,1
202008040712,馬連,8 - 11,410,1
202008040712,ワイド,8 - 11br6 - 11br6 - 8,230br260br370,1br2br3
202008040712,馬単,11 → 8,750,1
202008040712,三連複,6 - 8 - 11,670,1
202008040712,三連単,11 → 8 → 6,2540,1
202105030801,単勝,10,130,1
202105030801,複勝,10br5br8,100br440br140,1br7br2
202105030801,枠連,3 - 6,460,2
202105030801,馬連,5 - 10,1920,6
202105030801,ワイド,5 - 10br8 - 10br5 - 8,"760br180br2,010",8br1br20
202105030801,馬単,10 → 5,2550,10
202105030801,三連複,5 - 8 - 10,2510,9
202105030801,三連単,10 → 5 → 8,9020,25
202005020406,単勝,1,2020,7
202005020406,複勝,1br6br8,320br170br130,7br3br1
202005020406,枠連,1 - 5,5520,13
202005020406,馬連,1 - 6,5110,17
202005020406,ワイド,1 - 6br1 - 8br6 - 8,"1,430br690br300",17br7br2
202005020406,馬単,1 → 6,14510,38
202005020406,三連複,1 - 6 - 8,2910,9
202005020406,三連単,1 → 6 → 8,41990,129
202106010608,単勝,13,400,2
202106010608,複勝,13br3br5,150br130br270,2br1br6
202106010608,枠連,2 - 7,410,1
202106010608,馬連,3 - 13,780,1
202106010608,ワイド,3 - 13br5 - 13br3 - 5,310br700br720,1br6br8
202106010608,馬単,13 → 3,1710,5
202106010608,三連複,3 - 5 - 13,3080,7
202106010608,三連単,13 → 3 → 5,12520,18
202005020408,単勝,10,580,2
202005020408,複勝,10br3br16,190br110br280,2br1br6
202005020408,枠連,2 - 5,510,1
202005020408,馬連,3 - 10,470,1
202005020408,ワイド,3 - 10br10 - 16br3 - 16,"310br1,620br560",1br19br6
202005020408,馬単,10 → 3,1300,5
202005020408,三連複,3 - 10 - 16,2830,9
202005020408,三連単,10 → 3 → 16,13810,41
202008010308,単勝,10,650,4
202008010308,複勝,10br11br4,210br220br150,5br6br2
202008010308,枠連,8 - 8,1530,10
202008010308,馬連,10 - 11,1770,9
202008010308,ワイド,10 - 11br4 - 10br4 - 11,740br550br500,13br7br5
202008010308,馬単,10 → 11,3060,14
202008010308,三連複,4 - 10 - 11,2550,8
202008010308,三連単,10 → 11 → 4,13510,45
202007030607,単勝,6,240,1
202007030607,複勝,6br2br10,130br270br500,1br5br7
202007030607,枠連,1 - 3,320,1
202007030607,馬連,2 - 6,1630,5
202007030607,ワイド,2 - 6br6 - 10br2 - 10,"710br1,110br2,630",7br11br23
202007030607,馬単,6 → 2,2410,7
202007030607,三連複,2 - 6 - 10,8520,23
202007030607,三連単,6 → 2 → 10,25140,68
202110020607,単勝,2,380,2
202110020607,複勝,2br1br5,"170br690br1,150",1br9br10
202110020607,枠連,1 - 2,4600,18
202110020607,馬連,1 - 2,4930,18
202110020607,ワイド,1 - 2br2 - 5br1 - 5,"1,690br2,200br6,850",19br30br44
202110020607,馬単,2 → 1,8600,30
202110020607,三連複,1 - 2 - 5,34090,94
202110020607,三連単,2 → 1 → 5,155740,466
202007030609,単勝,9,370,1
202007030609,複勝,9br3br13,160br190br280,1br3br5
202007030609,枠連,2 - 5,640,1
202007030609,馬連,3 - 9,1030,2
202007030609,ワイド,3 - 9br9 - 13br3 - 13,"440br1,020br1,350",1br10br16
202007030609,馬単,9 → 3,1870,2
202007030609,三連複,3 - 9 - 13,5150,11
202007030609,三連単,9 → 3 → 13,19230,26
202106010205,単勝,11,380,2
202106010205,複勝,11br1br3,150br130br400,2br1br7
202106010205,枠連,1 - 6,460,1
202106010205,馬連,1 - 11,620,1
202106010205,ワイド,1 - 11br3 - 11br1 - 3,"320br1,120br650",1br13br7
202106010205,馬単,11 → 1,1260,2
202106010205,三連複,1 - 3 - 11,3430,9
202106010205,三連単,11 → 1 → 3,11530,22
202109010612,単勝,10,4300,9
202109010612,複勝,10br12br5,"1,230br650br350",9br8br6
202109010612,枠連,5 - 6,15210,26
202109010612,馬連,10 - 12,54610,67
202109010612,ワイド,10 - 12br5 - 10br5 - 12,"14,060br5,120br4,280",69br39br35
202109010612,馬単,10 → 12,108130,135
202109010612,三連複,5 - 10 - 12,76080,162
202109010612,三連単,10 → 12 → 5,744850,1151
202106020108,単勝,9,270,1
202106020108,複勝,9br8br4,130br150br210,1br2br4
202106020108,枠連,4 - 5,450,1
202106020108,馬連,8 - 9,660,1
202106020108,ワイド,8 - 9br4 - 9br4 - 8,320br390br490,1br3br4
202106020108,馬単,9 → 8,1300,1
202106020108,三連複,4 - 8 - 9,1400,2
202106020108,三連単,9 → 8 → 4,5570,4
202109020601,単勝,2,1070,5
202109020601,複勝,2br5br15,300br260br410,5br4br6
202109020601,枠連,2 - 3,2010,9
202109020601,馬連,2 - 5,3600,13
202109020601,ワイド,2 - 5br2 - 15br5 - 15,"1,080br1,920br1,670",13br22br19
202109020601,馬単,2 → 5,8120,27
202109020601,三連複,2 - 5 - 15,15670,50
202109020601,三連単,2 → 5 → 15,114030,305
202007010204,単勝,2,430,2
202007010204,複勝,2br5br13,170br180br170,1br3br2
202007010204,枠連,2 - 4,1070,4
202007010204,馬連,2 - 5,1500,1
202007010204,ワイド,2 - 5br2 - 13br5 - 13,420br530br610,1br2br6
202007010204,馬単,2 → 5,2910,2
202007010204,三連複,2 - 5 - 13,3160,2
202007010204,三連単,2 → 5 → 13,12560,1
202004020609,単勝,18,250,1
202004020609,複勝,18br16br15,140br310br680,1br6br11
202004020609,枠連,8 - 8,790,3
202004020609,馬連,16 - 18,1390,4
202004020609,ワイド,16 - 18br15 - 18br15 - 16,"680br1,450br2,710",4br14br33
202004020609,馬単,18 → 16,1790,3
202004020609,三連複,15 - 16 - 18,9540,23
202004020609,三連単,18 → 16 → 15,29500,64
202007030212,単勝,7,530,2
202007030212,複勝,7br5br1,210br150br170,4br1br2
202007030212,枠連,3 - 4,550,1
202007030212,馬連,5 - 7,990,1
202007030212,ワイド,5 - 7br1 - 7br1 - 5,470br760br430,2br9br1
202007030212,馬単,7 → 5,1980,3
202007030212,三連複,1 - 5 - 7,1950,1
202007030212,三連単,7 → 5 → 1,7230,1
202009050207,単勝,5,1490,5
202009050207,複勝,5br7br2,320br190br200,6br3br4
202009050207,馬連,5 - 7,4170,14
202009050207,ワイド,5 - 7br2 - 5br2 - 7,"1,040br940br420",15br12br6
202009050207,馬単,5 → 7,9290,30
202009050207,三連複,2 - 5 - 7,4800,18
202009050207,三連単,5 → 7 → 2,43390,128
202005020404,単勝,14,190,1
202005020404,複勝,14br7br4,110br130br170,1br2br4
202005020404,枠連,4 - 7,300,1
202005020404,馬連,7 - 14,390,1
202005020404,ワイド,7 - 14br4 - 14br4 - 7,180br350br450,1br4br7
202005020404,馬単,14 → 7,590,1
202005020404,三連複,4 - 7 - 14,880,3
202005020404,三連単,14 → 7 → 4,2360,2
